name,salary,area_name,published_at
Менеджер по привлечению корпоративных клиентов,45000.0,Москва,2009-04-17T14:25:14+0400
Руководитель пресейл направления (программные решения),95000.0,Москва,2009-04-17T14:27:09+0400
WEB Дизайнер (вэб дизайнер),40000.0,Москва,2009-04-17T14:53:36+0400
Инженер радиорелейной связи,37500.0,Ханты-Мансийск,2009-04-17T14:55:59+0400
Проектировщик веб-интерфейсов,40000.0,Санкт-Петербург,2009-04-17T14:58:38+0400
Менеджер по продажам,25000.0,Уфа,2009-04-17T15:06:57+0400
Программист 1С,60000.0,Россия,2009-04-17T15:10:18+0400
Специалист по SAP R/3 по модулю FI,90000.0,Москва,2009-04-17T15:12:30+0400
Контент-менеджер,29000.0,Россия,2009-04-17T15:31:08+0400
Менеджер по продажам,40000.0,Москва,2009-07-10T19:50:36+0400
Веб-Дизайнер,70000.0,Россия,2009-04-17T15:53:46+0400
Эксперт отдела Внедрения и сопровождения комплексных решений,58000.0,Москва,2009-04-23T11:49:26+0400
Помощник системного администратора,27500.0,Москва,2009-04-17T16:18:53+0400
Администратор программного обеспечения,20000.0,Москва,2009-04-17T16:21:22+0400
Помощник программиста PHP+MySQL,22500.0,Москва,2009-04-17T16:48:58+0400
Старший программист,70000.0,Центральный округ,2009-04-17T16:53:17+0400
Системный администратор внедрения,40000.0,Санкт-Петербург,2009-04-17T17:10:24+0400
Специалист Cisco (Код вакансии БЕ),130000.0,Москва,2009-04-17T17:43:22+0400
Инженер технической поддержки (helpdesk),27000.0,Москва,2009-04-17T17:43:53+0400
System Administrator,40000.0,Санкт-Петербург,2009-06-23T12:30:28+0400
Менеджер по продажам,80000.0,Москва,2009-05-14T13:03:28+0400
SEO оптимизатор,92500.0,Москва,2009-05-14T13:03:28+0400
Java Developer,57500.0,Санкт-Петербург,2009-04-17T18:22:51+0400
SEO-специалист,20000.0,Санкт-Петербург,2009-05-19T12:41:57+0400
Специалист по сопровождению программного обеспечения 1С,17500.0,Москва,2009-04-17T19:05:55+0400
Консультант по внедрению PLM/PDM,90000.0,Москва,2009-04-17T19:26:21+0400
Системный администратор,22500.0,Россия,2009-04-17T21:19:10+0400
Программист PHP+MySQL,12500.0,Санкт-Петербург,2009-04-17T21:24:37+0400
Программист C# ASP.NET,40000.0,Россия,2009-04-17T21:26:33+0400
Системный администратор,45000.0,Москва,2009-04-17T23:05:40+0400
Менеджер по работе с клиентами,30000.0,Санкт-Петербург,2009-04-18T02:05:31+0400
Инженер связи,11500.0,Казань,2009-04-18T14:51:29+0400
Менеджер по продажам услуг ит-аутсорсинга,35000.0,Санкт-Петербург,2009-04-18T18:51:47+0400
SEO оптимизатор,30000.0,Санкт-Петербург,2009-04-19T16:55:20+0400
Руководитель отдела корпоративного обслуживания,42500.0,Санкт-Петербург,2009-04-19T17:02:02+0400
Программист 1С,32500.0,Красноярск,2009-06-02T09:01:01+0400
Web программист / Веб программист,40000.0,Москва,2009-04-20T09:43:23+0400
Консультант по внедрению ПО (бухгалтерия),47500.0,Москва,2009-04-20T09:44:25+0400
Программист 1С,65000.0,Москва,2009-04-20T09:58:58+0400
Менеджер по продажам,13500.0,Пермь,2009-04-20T10:10:02+0400
Системный администратор,22500.0,Ростов-на-Дону,2009-04-20T10:19:22+0400
"3D-дизайнер, визуализатор",45000.0,Москва,2009-04-20T10:25:40+0400
Технический писатель,35000.0,Россия,2009-04-20T10:32:57+0400
Менеджер по продажам кабельно-проводниковой продукции,70000.0,Санкт-Петербург,2009-08-07T14:13:57+0400
Программист,35000.0,Москва,2009-04-27T13:53:20+0400
Главный специалист отдела развития обслуживания,65000.0,Москва,2009-04-20T10:56:51+0400
"Bitrix программист (шаблоны, макеты, php, MySQL)",32500.0,Москва,2009-04-20T11:02:14+0400
Веб-программист (офис),30000.0,Москва,2009-04-20T11:04:37+0400
Дизайнер (WEB),72500.0,Москва,2009-04-20T11:06:11+0400
"Bitrix-NetCat программист (компоненты, макеты, php, MySQL)",35000.0,Москва,2009-04-20T11:08:38+0400
"Программист .Net (C#, WPF)",50000.0,Санкт-Петербург,2009-04-20T11:18:04+0400
ABAP программист,80000.0,Санкт-Петербург,2009-09-07T10:25:16+0400
Техник (отдел тестирования),35000.0,Москва,2009-04-20T11:25:47+0400
Менеджер по продажам,50000.0,Москва,2009-05-22T15:43:27+0400
Менеджер по работе с клиентами,22500.0,Москва,2009-04-20T12:01:50+0400
Программист/web-программист,45000.0,Москва,2009-04-20T12:22:27+0400
Системный администратор (1С),30000.0,Москва,2009-04-20T12:44:12+0400
Рhp программист,47500.0,Москва,2009-04-20T12:54:44+0400
Специалист по контекстной рекламе,27500.0,Москва,2009-04-20T13:02:32+0400
Менеджер по работе с клиентами,22500.0,Москва,2009-04-20T13:02:47+0400
Программист PHP (Битрикс),45000.0,Москва,2009-05-07T09:45:32+0400
Руководитель он-лайн проекта,27500.0,Санкт-Петербург,2009-04-20T13:16:25+0400
Системный архитектор,60000.0,Санкт-Петербург,2009-04-20T13:32:32+0400
Партнер (долевое участие в новом бизнесе),175000.0,Москва,2009-04-20T13:35:08+0400
Программист 1С 7.7/8.0,82500.0,Москва,2009-04-20T13:53:24+0400
Специалист поддержки программного обеспечения,100000.0,Россия,2009-04-20T13:54:21+0400
Менеджер по продвижению IT- решений,22500.0,Екатеринбург,2009-04-20T13:55:07+0400
QA engineer,19000.0,Новосибирск,2009-05-04T15:27:15+0400
Директор ИТ,55000.0,Санкт-Петербург,2009-04-20T14:06:38+0400
Инженер-электронщик,27500.0,Московская область - Юг,2009-04-20T14:08:27+0400
Инженер-конструктор,32500.0,Россия,2009-04-20T14:13:10+0400
Perl-разработчик,70000.0,Москва,2009-04-20T14:21:12+0400
Flash-программист,60000.0,Москва,2009-04-20T14:26:42+0400
Программист (html верстальщик),35000.0,Москва,2009-04-20T14:30:29+0400
Менеджер по продажам,35000.0,Москва,2009-04-20T14:32:22+0400
SEO оптимизатор,45000.0,Москва,2009-04-20T14:35:19+0400
Специалист абонентской службы,20000.0,Москва,2009-08-04T15:22:16+0400
Специалист по созданию сайтов,13500.0,Казань,2009-04-20T15:37:09+0400
Инженер технической поддержки клиентов,27500.0,Москва,2009-04-20T15:41:28+0400
SEO-специалист,30000.0,Москва,2009-04-20T15:45:00+0400
WEB-аналитик,18500.0,Тула,2009-05-27T12:30:07+0400
Менеджер отдела продаж,12500.0,Ростов-на-Дону,2009-04-20T16:03:35+0400
Менеджер в офис экспресс-обслуживания,15500.0,Москва,2009-04-20T16:07:59+0400
Помощник менеджера,12500.0,Москва,2009-04-20T16:08:36+0400
Менеджер по привлечению корпоративных клиентов,45000.0,Москва,2009-04-20T16:09:43+0400
Специалист по выездной установке программного обеспечения,6500.0,Ростов-на-Дону,2009-04-20T16:24:16+0400
Менеджер по продажам специализированного ПО,23000.0,Нижний Новгород,2009-06-29T09:54:00+0400
Инженер по ремонту GSM телефонов и цифровой техники,37500.0,Москва,2009-04-20T16:53:23+0400
Супервайзер call-центра,40000.0,Москва,2009-04-27T11:17:13+0400
Web-мастер,8000.0,Москва,2009-04-20T16:57:39+0400
Начальник отдела технической поддержки абонентов,40000.0,Москва,2009-04-20T17:09:50+0400
Системный аналитик-постановщик,55000.0,Москва,2009-04-27T11:17:32+0400
Технический рукодитель СКС,50000.0,Москва,2009-04-20T17:24:24+0400
Технический специалист отдела продаж,22500.0,Москва,2009-04-20T17:37:54+0400
Тестировщик,750.0,Биробиджан,2009-04-20T17:43:18+0400
Менеджер по работе с партнерами,27500.0,Санкт-Петербург,2009-04-20T17:43:30+0400
Тестировщик,750.0,Нальчик,2009-04-20T17:49:50+0400
Старший администратор телефонии Avaya,55000.0,Москва,2009-04-20T17:52:58+0400
Тестировщик,750.0,Калининград,2009-04-20T17:55:01+0400
Web-разработчик (php+sql),47500.0,Москва,2009-04-20T17:56:39+0400
Тестировщик,750.0,Черкесск,2009-04-20T17:59:33+0400
Менеджер проекта,45000.0,Московская область - Север,2009-04-28T11:47:39+0400
Инженер по ремонту ПК,23500.0,Москва,2009-04-20T18:10:37+0400
Инженер по информационной безопасности,57500.0,Москва,2009-04-20T18:59:57+0400
Консультант по внедрению ERP-систем,35000.0,Ростов-на-Дону,2009-04-20T19:08:50+0400
"Продвижение сайтов, реклама в Интернете",37500.0,Центральный округ,2009-04-20T20:27:19+0400
Помощник системного администратора,27500.0,Москва,2009-04-20T21:00:44+0400
Веб-дизайнер,17500.0,Санкт-Петербург,2009-04-20T21:30:59+0400
Ведущий системный администратор,19000.0,Казань,2009-04-20T21:39:09+0400
Руководитель отдела поискового продвижения (SEO),30000.0,Нижний Новгород,2009-04-20T22:28:20+0400
Специалист по информационной безопасности,42500.0,Москва,2009-04-21T09:47:49+0400
Системный инженер,40000.0,Москва,2009-04-21T09:51:31+0400
Программист 1С,32500.0,Санкт-Петербург,2009-04-21T10:18:19+0400
Администратор проектов,27500.0,Москва,2009-04-21T10:22:12+0400
Руководитель группы сопровождения АС,30000.0,Санкт-Петербург,2009-04-30T12:13:03+0400
Программист 1С 8.1,70000.0,Москва,2009-04-21T11:21:41+0400
Инженер отдела оборудования,28500.0,Москва,2009-04-21T11:26:06+0400
Тестировщик,750.0,Агинское (Забайкальский АО),2009-04-21T11:38:01+0400
Программист 1С 7.7,15000.0,Ростов-на-Дону,2009-08-05T15:39:24+0400
Специалист службы поддержки пользователей,24350.0,Москва,2009-05-21T09:49:10+0400
Системный администратор,22500.0,Самара,2009-04-21T12:01:05+0400
Инженер -программист,22500.0,Ростов-на-Дону,2009-05-21T16:36:01+0400
Разработчик .Net,52500.0,Москва,2009-04-21T12:57:15+0400
Тестировщик,750.0,Белгород,2009-04-21T13:03:28+0400
Системный администратор,20000.0,Екатеринбург,2009-04-21T13:04:12+0400
Тестировщик,750.0,Биробиджан,2009-04-21T13:04:52+0400
Тестировщик,750.0,Нальчик,2009-04-21T13:13:03+0400
Тестировщик,750.0,Калининград,2009-04-21T13:13:54+0400
Тестировщик,750.0,Петропавловск-Камчатский,2009-04-21T13:14:42+0400
Senior C++ Developer,52500.0,Санкт-Петербург,2009-04-21T13:14:51+0400
Web Разработчик ASP / ASP.NET / AJAX,45000.0,Москва,2009-05-07T13:08:23+0400
Тестировщик,750.0,Черкесск,2009-04-21T13:17:11+0400
Менеджер по продажам,29000.0,Белгород,2009-06-16T16:50:17+0400
Analyst,90000.0,Россия,2009-04-21T13:32:30+0400
Тестировщик-аналитик,47500.0,Москва,2009-06-01T14:45:38+0400
Менеджер по продажам,37500.0,Москва,2009-06-19T12:54:58+0400
Менеджер по работе с клиентами в интернете,37500.0,Северо-Западный округ,2009-04-21T14:04:03+0400
Руководитель отдела программных разработок,112500.0,Москва,2009-04-21T14:15:54+0400
Специалист по подготовке конкурсной документации,24000.0,Санкт-Петербург,2009-04-21T14:44:15+0400
Помощник оптимизатор,25000.0,Москва,2009-04-21T14:44:47+0400
Программист 1С,40000.0,Нижний Новгород,2009-05-18T07:49:49+0400
Редактор правового портала,25000.0,Санкт-Петербург,2009-05-04T16:00:51+0400
Консультант-аналитик по финансовому учету Microsoft Dynamics NAV,75000.0,Россия,2009-04-21T15:37:27+0400
Сервисный инженер,35000.0,Владивосток,2009-06-05T16:45:09+0400
Сервисный инженер в г. Горно-Алтайск,35000.0,Барнаул,2009-05-12T11:43:57+0400
Программист 1С 7.7,18500.0,Курск,2009-04-21T16:04:01+0400
Сервисный инженер в г.Старый Оскол,35000.0,Белгород,2009-06-05T16:45:09+0400
Web-мастер,30000.0,Санкт-Петербург,2009-04-21T16:04:39+0400
Инженер по оргтехнике,40000.0,Москва,2009-04-21T16:19:13+0400
Менеджер по работе с операторами сотовой связи,34000.0,Москва,2009-04-21T16:28:23+0400
Руководитель проектов по разработке технических решений,58500.0,Россия,2009-04-21T16:29:42+0400
Системный администратор,37500.0,Москва,2009-04-21T16:33:37+0400
Менеджер отдела продаж,15000.0,Казань,2009-04-21T16:53:34+0400
ASP.NET Senior Developer,50000.0,Саратов,2009-04-21T17:00:06+0400
Инженер IT,27500.0,Санкт-Петербург,2009-04-21T17:01:57+0400
Инженер-электронщик,18000.0,Ростов-на-Дону,2009-04-21T17:03:19+0400
Системный администратор,32500.0,Московская область - Восток,2009-04-21T17:03:23+0400
Диспетчер (отдел технической поддержки),14250.0,Москва,2009-05-20T09:23:26+0400
Системный администратор,22500.0,Москва,2009-04-21T17:19:38+0400
Модератор (оператор ПК),19000.0,Москва,2009-04-21T17:28:22+0400
IT директор,50000.0,Москва,2009-04-21T17:29:33+0400
Системный администратор,50000.0,Москва,2009-04-21T17:33:28+0400
"Web-разработчик (PHP5, MySQL, *nix)",40000.0,Москва,2009-04-21T17:44:32+0400
PHP-программист,35000.0,Россия,2009-05-19T15:04:10+0400
"Программист в г. Таганрог (VB.Net, MS SQL)",18500.0,Ростов-на-Дону,2009-04-21T17:52:43+0400
Разработчик C#/C++,75000.0,Санкт-Петербург,2009-04-21T18:02:04+0400
Веб-дизайнер,25000.0,Санкт-Петербург,2009-05-19T09:38:29+0400
Специалист по маркетингу и рекламе,16500.0,Саратов,2009-05-18T08:58:45+0400
Программист 1С,87500.0,Москва,2009-04-21T18:36:14+0400
Ведущий специалист отдела продаж,55300.0,Москва,2009-08-17T10:19:28+0400
Заправщик лазерных картриджей (сервисный центр по ремонту компьютеров и оргтехники),21250.0,Москва,2009-04-21T19:53:46+0400
SEO специалист,40000.0,Россия,2009-05-06T14:15:28+0400
Менеджер по продажам,40000.0,Москва,2009-04-22T00:16:11+0400
Системный администратор,9050.0,Ижевск,2009-04-22T08:05:06+0400
Программист 1С,27500.0,Воронеж,2009-04-22T08:52:51+0400
Системный администратор,30000.0,Москва,2009-05-04T10:53:51+0400
Региональный менеджер,70000.0,Нижний Новгород,2009-04-22T09:25:54+0400
Менеджер по работе с клиентами,18500.0,Челябинск,2009-04-27T14:02:05+0400
Программист 1С,25000.0,Ростов-на-Дону,2009-04-22T10:03:37+0400
Тестировщик,32500.0,Санкт-Петербург,2009-05-13T11:04:59+0400
Ведущий Web-разработчик (программист),30000.0,Россия,2009-04-22T10:19:10+0400
Главный специалист по автоматизации нефтехимии,57500.0,Санкт-Петербург,2009-04-22T10:43:22+0400
Специалист по анализу продаж,62900.0,Москва,2009-04-22T10:48:14+0400
Аналитик информационно-аналитического отдела,22500.0,Москва,2009-04-22T10:57:02+0400
Системный инженер Cisco,55000.0,Москва,2009-04-22T11:17:19+0400
Менеджер,125000.0,Москва,2009-04-22T11:37:35+0400
Инженер-проектировщик,42500.0,Москва,2009-04-22T12:07:18+0400
Руководитель проекта,55000.0,Москва,2009-04-22T12:11:56+0400
Менеджер отдела продаж,20000.0,Нижний Новгород,2009-04-22T12:16:55+0400
Разработчик SharePoint,70000.0,Москва,2009-04-22T12:37:16+0400
Начальник ИТ-отдела,45000.0,Санкт-Петербург,2009-04-22T13:07:36+0400
Веб-мастер,17500.0,Санкт-Петербург,2009-04-22T13:27:38+0400
Ведущий специалист (отдел автоматизации бизнес-процессов),75000.0,Москва,2009-05-18T11:17:58+0400
Программист С++,42500.0,Москва,2009-04-22T14:01:29+0400
Junior Perl developer,35000.0,Москва,2009-04-22T14:02:58+0400
Web-программист,15000.0,Казань,2009-04-22T14:15:59+0400
Менеджер интернет проектов,42500.0,Москва,2009-04-22T14:41:57+0400
Программист 1С,25000.0,Ростов-на-Дону,2009-04-22T14:43:24+0400
Специалист по поддержке,37500.0,Москва,2009-04-22T14:44:25+0400
Менеджер по продажам,37500.0,Москва,2009-04-22T14:47:30+0400
Специалист (администратор) по информационной безопасности,85000.0,Москва,2009-04-22T14:49:17+0400
Менеджер по продажам,40000.0,Москва,2009-04-22T14:52:09+0400
Специалист по поддержке приложений,67500.0,Москва,2009-04-22T14:52:40+0400
Специалист по описанию бизнес-процессов,45000.0,Москва,2009-04-22T15:06:57+0400
Программист встраиваемых систем,40000.0,Москва,2009-04-22T15:23:25+0400
Ведущий специалист отдела офисной инфраструктуры,46750.0,Санкт-Петербург,2009-04-22T15:41:51+0400
Web-программист,17500.0,Уфа,2009-07-13T10:09:08+0400
Специалист/ведущий специалист отделения сопровождения сети банкоматов и терминалов,38500.0,Москва,2009-04-22T16:08:00+0400
Системный администратор,19000.0,Ярославль,2009-04-22T16:21:01+0400
Консультант по инфраструктурным решениям ( AIX),100000.0,Центральный округ,2009-04-22T16:26:15+0400
Консультант по инфраструктурным решениям (СХД),100000.0,Центральный округ,2009-04-22T16:28:26+0400
Сотрудник ночной технической поддержки,14000.0,Московская область - Север,2009-04-22T16:34:06+0400
SEO оптимизатор и контент менеджер,30000.0,Санкт-Петербург,2009-04-22T16:35:47+0400
Менеджер по работе с клиентами (SAM),50000.0,Москва,2009-05-12T15:08:33+0400
Менеджер по корпоративным продажам (UMM),67500.0,Москва,2009-05-12T15:08:33+0400
Руководитель службы сервиса,40000.0,Нижний Новгород,2009-08-11T13:51:06+0400
Программист 1С,62500.0,Москва,2009-04-22T17:14:48+0400
Менеджер по продажам решений ИТ-безопасности (Sl_Sec),47500.0,Москва,2009-06-16T18:37:48+0400
PHP-программист,42500.0,Москва,2009-04-22T17:36:11+0400
Менеджер по работе с крупными корпоративными клиентами (EPG),70000.0,Москва,2009-04-22T17:38:57+0400
Энергетик,27500.0,Сочи,2009-04-22T17:42:33+0400
Помощник менеджера по Интернет-рекламе,11750.0,Москва,2009-04-22T17:45:21+0400
Менеджер по продажам баннерной рекламы,50000.0,Москва,2009-04-22T18:28:54+0400
Менеджер по работе с партнерами (знанием английского языка),24500.0,Москва,2009-04-22T19:05:55+0400
Руководитель группы инженеров по тестированию,57500.0,Санкт-Петербург,2009-01-13T12:22:51+0300
Java developer (программист),22500.0,Нижний Новгород,2009-03-31T10:13:06+0400
Senior Software Engineer ( ведущий программист),35000.0,Нижний Новгород,2009-03-03T11:09:50+0300
Web-дизайнер,27500.0,Санкт-Петербург,2009-01-26T13:00:51+0300
Разработчик MS SharePoint Portal Server и OLAP,70000.0,Москва,2009-01-13T10:24:32+0300
Инженер технической поддержки,32500.0,Москва,2009-03-05T18:43:11+0300
Программист php,45000.0,Москва,2009-01-12T11:10:55+0300
Менеджер по работе с корпоративными Заказчиками (Компьютерные технологии),157500.0,Ростов-на-Дону,2009-02-17T12:00:41+0300
Software Test Engineer,37500.0,Санкт-Петербург,2009-01-21T13:27:23+0300
Test engineer (Java),37500.0,Санкт-Петербург,2009-01-21T13:27:23+0300
Java developer,55000.0,Санкт-Петербург,2009-01-27T15:27:44+0300
Программист,50000.0,Москва,2009-02-10T10:22:37+0300
Менеджер по продажам,26000.0,Белгород,2009-02-09T16:17:30+0300
Программист 1С,40000.0,Нижний Новгород,2009-12-09T10:32:14+0300
Программист 1С:8.1,42500.0,Москва,2009-03-05T13:28:34+0300
Инженер по управлению системой IPTV,60000.0,Москва,2009-09-04T13:19:14+0400
System operations engineer,70000.0,Москва,2009-01-26T16:27:15+0300
Специалист по внедрению ИБС БИСквит,47500.0,Москва,2009-01-11T14:14:47+0300
Старший программист отдела разработки проектов,20500.0,Ростов-на-Дону,2009-01-19T20:04:05+0300
Системный администратор,35000.0,Москва,2009-01-22T16:18:38+0300
Web-программист,27500.0,Санкт-Петербург,2009-01-07T15:28:43+0300
Заместитель начальника управления по внедрению и эксплуатации бизнес-приложений (IT направление),75000.0,Москва,2009-04-06T11:25:06+0400
"Sales Manager ERP (1C8.0, Navision, Axapta)",110000.0,Санкт-Петербург,2009-06-23T12:30:28+0400
Системный администратор (с выполнением функций по административно-хозяйственной части),22500.0,Ростов-на-Дону,2009-01-13T14:34:09+0300
Functional Helpdesk Senior Analyst,27500.0,Ростов-на-Дону,2009-06-16T14:01:55+0400
Администратор Unix,27500.0,Ростов-на-Дону,2009-06-16T14:01:55+0400
Администратор БД MS SQL Server,27500.0,Ростов-на-Дону,2009-06-16T14:01:55+0400
Менеджер по работе с корпоративными клиентами (ИТ бизнес),157500.0,Ростов-на-Дону,2009-02-17T12:00:41+0300
Менеджер по работе (продажи) с корпоративными Клиентами (ИТ бизнес),157500.0,Ростов-на-Дону,2009-02-17T12:00:41+0300
Cистемный администратор,55000.0,Москва,2009-01-11T14:30:39+0300
Программист,45000.0,Ростов-на-Дону,2009-01-09T09:30:14+0300
Инженер VoIP,45000.0,Санкт-Петербург,2009-01-11T11:28:37+0300
Senior QA Engineer,60000.0,Санкт-Петербург,2009-01-11T10:04:17+0300
Java Developer,82500.0,Санкт-Петербург,2009-01-11T13:48:46+0300
Java Web Developer,82500.0,Санкт-Петербург,2009-01-11T13:48:46+0300
Ведущий менеджер по продажам,14000.0,Волгоград,2009-03-14T12:55:37+0300
Специалист технической поддержки,21000.0,Москва,2009-02-05T17:50:10+0300
Менеджер по продажам проектов,40000.0,Санкт-Петербург,2009-02-05T18:43:04+0300
Системный администратор кластерного оборудования,70000.0,Москва,2009-02-05T18:47:45+0300
Системный администратор кластерного оборудования,70000.0,Московская область - Юг,2009-02-05T18:49:30+0300
Менеджер информационных систем MS Navision и MS Project,75000.0,Москва,2009-02-05T19:03:38+0300
Менеджер по инфраструктуре кластерных решений,52500.0,Москва,2009-02-05T19:09:59+0300
Системный администратор,32500.0,Москва,2009-02-05T19:19:29+0300
Менеджер по продажам,105000.0,Москва,2009-02-05T19:26:40+0300
Главный специалист отдела бизнес-планирования (автоматизация),85000.0,Москва,2009-02-05T21:06:24+0300
Менеджер по работе с заказчиками,35000.0,Центральный округ,2009-02-05T22:39:29+0300
Менеджер по продажам (малый бизнес),27500.0,Ростов-на-Дону,2009-02-06T01:36:11+0300
Менеджер по продажам,30000.0,Тольятти,2009-02-06T09:10:41+0300
Ведущий инженер отдела эксплуатации транспортной и мульти-сервисной сети,63500.0,Москва,2009-02-06T10:41:47+0300
Системный администратор,27500.0,Москва,2009-02-06T11:10:15+0300
Системный администратор,42500.0,Москва,2009-02-06T11:26:45+0300
Продавец сайтов,22500.0,Санкт-Петербург,2009-02-06T11:29:57+0300
Техник интернет-поддержки,31500.0,Москва,2009-02-06T11:40:24+0300
Специалист по обеспечению безопасности,40000.0,Санкт-Петербург,2009-03-16T15:14:18+0300
"Bitrix-NetCat программист (компоненты, макеты, php, MySQL)",30000.0,Москва,2009-02-06T11:42:35+0300
Начальник отдела технического обеспечения,63500.0,Москва,2009-02-06T11:57:09+0300
"Инженер 1С 8.0, Руководитель проекта внедрения",78500.0,Москва,2009-02-06T12:06:22+0300
Ведущий программист VB.NET,80000.0,Москва,2009-02-26T13:43:17+0300
Менеджер по продаже рекламы,70000.0,Москва,2009-02-06T12:09:00+0300
Программист,32500.0,Калуга,2009-02-06T12:13:48+0300
Менеджер Интернет PR,25000.0,Москва,2009-02-06T12:34:40+0300
Руководитель отдела,35000.0,Санкт-Петербург,2009-02-06T12:39:35+0300
Фоторедактор (part-time),10000.0,Москва,2009-02-06T12:43:04+0300
Системный администратор,29000.0,Москва,2009-02-06T12:52:00+0300
Руководитель IT отдела,95000.0,Москва,2009-02-06T13:01:41+0300
Верстальщик HTML,17500.0,Санкт-Петербург,2009-02-06T13:31:54+0300
Web-разработчик,37500.0,Москва,2009-02-06T13:33:58+0300
PHP-Developer,20000.0,Самара,2009-02-06T13:34:32+0300
PHP Developer,32500.0,Самара,2009-02-06T13:43:17+0300
Системный администратор,40000.0,Москва,2009-02-06T14:40:59+0300
Cистемный администратор,20000.0,Санкт-Петербург,2009-02-06T15:16:32+0300
Менеджер по работе с клиентами физического хостинга,16500.0,Москва,2009-02-06T15:48:26+0300
Программист С++,75000.0,Москва,2009-02-06T15:49:03+0300
Программист 1С,30000.0,Москва,2009-02-06T15:50:55+0300
Специалист по ПП «Парус-бюджет 8»,62500.0,Россия,2009-02-06T15:58:51+0300
Специалист по ПП «Парус-Бюджет 7»,62500.0,Россия,2009-02-06T16:03:27+0300
Консультант 1С,40000.0,Россия,2009-02-06T16:06:39+0300
Менеджер по продажам,50000.0,Санкт-Петербург,2009-02-06T16:14:10+0300
"Ведущий специалист ( разработка,Oracle,SQL)",57500.0,Москва,2009-06-02T10:26:01+0400
Главный специалист ( разработчик),85000.0,Москва,2009-04-15T09:58:26+0400
Сервисный инженер (оргтехника),32500.0,Москва,2009-06-29T08:54:19+0400
Ведущий специалист( аналитик отдела разработки отчетности),65000.0,Москва,2009-03-16T08:53:59+0300
IT-специалист (FreeBSD),35000.0,Санкт-Петербург,2009-02-24T13:36:28+0300
Менеджер по продажам систем безопасности,40000.0,Москва,2009-02-06T16:58:21+0300
Senior Flash/Flex Developer (Video Playback),90000.0,Москва,2009-02-06T17:03:43+0300
Специалист отдела технического обеспечения телеэфира,23000.0,Москва,2009-02-24T10:23:31+0300
Менеджер по продажам,37500.0,Санкт-Петербург,2009-02-06T17:37:06+0300
Веб-программист (офис),30000.0,Москва,2009-02-11T19:26:48+0300
Менеджер по работе с клиентами,29500.0,Москва,2009-02-06T19:14:34+0300
SEO оптимизатор,30000.0,Москва,2009-03-06T16:00:25+0300
Web-Программист,40000.0,Москва,2009-02-07T15:59:12+0300
Разработчик С++,87500.0,Москва,2009-02-07T16:54:41+0300
Системный администратор,47500.0,Москва,2009-02-07T17:05:28+0300
Программист Microsoft Axapta,46000.0,Чита,2009-02-08T07:29:38+0300
Системный администратор,46000.0,Чита,2009-02-08T07:31:44+0300
Администратор сетей,46000.0,Чита,2009-02-08T07:34:08+0300
Программист 1С,80000.0,Москва,2009-02-08T11:42:13+0300
Менеджер по продажам,50000.0,Москва,2009-02-08T16:24:46+0300
Product manager,55000.0,Москва,2009-02-08T16:26:51+0300
Менеджер по работе с Клиентами (торговые системы),14000.0,Тольятти,2009-03-25T21:36:40+0300
Ведущий специалист,12500.0,Тольятти,2009-02-24T20:30:41+0300
Редактор фитнес-портала,42500.0,Москва,2009-02-09T00:27:25+0300
Инженер по внедрению и обслуживанию ИСБ,40500.0,Санкт-Петербург,2009-02-20T08:48:27+0300
Системный инженер,11000.0,Пенза,2009-02-09T08:42:48+0300
QA engineer,19000.0,Новосибирск,2009-03-11T17:02:20+0300
Эксперт AD-Exchange,30000.0,Уфа,2009-04-13T09:47:16+0400
Бизнес-аналитик,60000.0,Москва,2009-02-09T09:34:50+0300
Менеджер по продажам,42500.0,Москва,2009-02-09T09:44:35+0300
Менеджер по продажам,23000.0,Новосибирск,2009-03-19T15:34:39+0300
Системный администратор Linux (сменный график),37500.0,Московская область - Север,2009-08-04T09:34:30+0400
Менеджер по продажам,60000.0,Москва,2009-03-10T18:52:02+0300
Руководитель отдела продаж (г.Владивосток),30000.0,Владивосток,2009-02-09T10:27:30+0300
Консультант 1С,27500.0,Санкт-Петербург,2009-02-09T10:43:39+0300
Администратор биллинга,50000.0,Москва,2009-02-09T10:54:03+0300
Менеджер проекта по внедрению SAP,135000.0,Москва,2009-03-11T18:26:45+0300
Менеджер по продажам баннерной рекламы,50000.0,Москва,2009-02-09T11:09:52+0300
Старший системный администратор,54000.0,Москва,2009-02-09T11:11:50+0300
Редактор сайта (контент-редактор),42500.0,Санкт-Петербург,2009-02-09T11:26:21+0300
Начальник IT отдела,100000.0,Москва,2009-02-09T11:38:03+0300
Менеджер по продажам,40000.0,Москва,2009-02-09T11:48:09+0300
Руководитель проекта / Программист C++/С#,60000.0,Москва,2009-06-15T17:57:43+0400
Консультант 1С / Программист 1С,70000.0,Москва,2009-04-16T13:02:45+0400
Программист 1С,20000.0,Ростов-на-Дону,2009-02-09T12:27:14+0300
Специалист отдела маркетинга и рекламы,24450.0,Ростов-на-Дону,2009-02-09T12:27:15+0300
Веб мастер,40000.0,Москва,2009-02-09T13:00:02+0300
Инженер-электронщик,32500.0,Санкт-Петербург,2009-02-09T13:07:41+0300
Компьютерный специалист,25000.0,Санкт-Петербург,2009-03-16T17:38:22+0300
